Step,Reward,Action,Link_Cost,Decision_Type
867,-100.00,49,1.00,RL
868,-100.00,49,1.00,RL
869,-100.00,49,1.00,RL
870,-100.00,49,1.00,RL
871,-100.00,49,1.00,RL
872,-100.00,49,1.00,RL
873,-100.00,49,1.00,RL
874,-100.00,49,1.00,RL
875,-100.00,49,1.00,RL
876,-100.00,49,1.00,RL
877,-100.00,49,1.00,RL
878,-100.00,49,1.00,RL
879,-100.00,49,1.00,RL
880,-100.00,49,1.00,RL
881,-100.00,49,1.00,RL
882,-100.00,49,1.00,RL
883,-100.00,49,1.00,RL
884,-100.00,49,1.00,RL
885,-100.00,49,1.00,RL
886,-100.00,49,1.00,RL
887,-100.00,49,1.00,RL
888,-100.00,49,1.00,RL
889,-100.00,49,1.00,RL
890,-100.00,49,1.00,RL
891,-100.00,49,1.00,RL
892,-100.00,49,1.00,RL
893,-100.00,49,1.00,RL
894,-100.00,49,1.00,RL
895,-100.00,49,1.00,RL
896,-100.00,49,1.00,RL
897,-100.00,49,1.00,RL
898,-100.00,49,1.00,RL
899,-100.00,49,1.00,RL
900,-100.00,49,1.00,RL
901,-100.00,49,1.00,RL
902,-100.00,49,1.00,RL
903,-100.00,49,1.00,RL
904,-100.00,49,1.00,RL
905,-100.00,49,1.00,RL
906,-100.00,49,1.00,RL
907,-100.00,49,1.00,RL
908,-100.00,49,1.00,RL
909,-100.00,49,1.00,RL
910,-100.00,49,1.00,RL
911,-100.00,49,1.00,RL
912,-100.00,49,1.00,RL
913,-100.00,49,1.00,RL
914,-100.00,49,1.00,RL
915,-100.00,49,1.00,RL
916,-100.00,49,1.00,RL
917,-100.00,49,1.00,RL
918,-100.00,49,1.00,RL
919,-100.00,49,1.00,RL
920,-100.00,49,1.00,RL
921,-100.00,49,1.00,RL
922,-100.00,49,1.00,RL
923,-100.00,49,1.00,RL
924,-100.00,49,1.00,RL
925,-100.00,49,1.00,RL
926,-100.00,49,1.00,RL
927,-100.00,49,1.00,RL
928,-100.00,49,1.00,RL
929,-100.00,49,1.00,RL
930,-100.00,49,1.00,RL
931,-100.00,49,1.00,RL
932,-100.00,49,1.00,RL
933,-100.00,49,1.00,RL
934,-100.00,49,1.00,RL
935,-100.00,49,1.00,RL
936,-100.00,49,1.00,RL
937,-100.00,49,1.00,RL
938,-100.00,49,1.00,RL
939,-100.00,49,1.00,RL
940,-100.00,49,1.00,RL
941,-100.00,49,1.00,RL
942,-100.00,49,1.00,RL
943,-100.00,49,1.00,RL
944,-100.00,49,1.00,RL
945,-100.00,49,1.00,RL
946,-100.00,49,1.00,RL
947,-100.00,49,1.00,RL
948,-100.00,49,1.00,RL
949,-100.00,49,1.00,RL
950,-100.00,49,1.00,RL
951,-100.00,49,1.00,RL
952,-100.00,49,1.00,RL
953,-100.00,49,1.00,RL
954,-100.00,49,1.00,RL
955,-100.00,49,1.00,RL
956,-100.00,49,1.00,RL
957,-100.00,49,1.00,RL
958,-100.00,49,1.00,RL
959,-100.00,49,1.00,RL
960,-100.00,49,1.00,RL
961,-100.00,49,1.00,RL
962,-100.00,49,1.00,RL
963,-100.00,49,1.00,RL
964,-100.00,49,1.00,RL
965,-100.00,49,1.00,RL
966,-100.00,49,1.00,RL
967,-100.00,49,1.00,RL
968,-100.00,49,1.00,RL
969,-100.00,49,1.00,RL
970,-100.00,49,1.00,RL
971,-100.00,49,1.00,RL
972,-100.00,49,1.00,RL
973,-100.00,49,1.00,RL
974,-100.00,49,1.00,RL
975,-100.00,49,1.00,RL
976,-100.00,49,1.00,RL
977,-100.00,49,1.00,RL
978,-100.00,49,1.00,RL
979,-100.00,49,1.00,RL
980,-100.00,49,1.00,RL
981,-100.00,49,1.00,RL
982,-100.00,49,1.00,RL
983,-100.00,49,1.00,RL
984,-100.00,49,1.00,RL
985,-100.00,49,1.00,RL
986,-100.00,49,1.00,RL
987,-100.00,49,1.00,RL
988,-100.00,49,1.00,RL
989,-100.00,49,1.00,RL
990,-100.00,49,1.00,RL
991,-100.00,49,1.00,RL
992,-100.00,49,1.00,RL
993,-100.00,49,1.00,RL
994,-100.00,49,1.00,RL
995,-100.00,49,1.00,RL
996,-100.00,49,1.00,RL
997,-100.00,49,1.00,RL
998,-100.00,49,1.00,RL
999,-100.00,49,1.00,RL
1000,-100.00,49,1.00,RL
1001,-100.00,49,1.00,RL
1002,-100.00,49,1.00,RL
1003,-100.00,49,1.00,RL
1004,-100.00,49,1.00,RL
1005,-100.00,49,1.00,RL
1006,-100.00,49,1.00,RL
1007,-100.00,49,1.00,RL
1008,-100.00,49,1.00,RL
1009,-100.00,49,1.00,RL
1010,-100.00,49,1.00,RL
1011,-100.00,49,1.00,RL
1012,-100.00,49,1.00,RL
1013,-100.00,49,1.00,RL
1014,-100.00,49,1.00,RL
1015,-100.00,49,1.00,RL
1016,-100.00,49,1.00,RL
1017,-100.00,49,1.00,RL
1018,-100.00,49,1.00,RL
1019,-100.00,49,1.00,RL
1020,-100.00,49,1.00,RL
1021,-100.00,49,1.00,RL
1022,-100.00,49,1.00,RL
1023,-100.00,49,1.00,RL
1024,-100.00,49,1.00,RL
1025,-100.00,49,1.00,RL
1026,-100.00,49,1.00,RL
1027,-100.00,49,1.00,RL
1028,-100.00,49,1.00,RL
1029,-100.00,49,1.00,RL
1030,-100.00,49,1.00,RL
1031,-100.00,49,1.00,RL
1032,-100.00,49,1.00,RL
1033,-100.00,49,1.00,RL
1034,-100.00,49,1.00,RL
1035,-100.00,49,1.00,RL
1036,-100.00,49,1.00,RL
1037,-100.00,49,1.00,RL
1038,-100.00,49,1.00,RL
1039,-100.00,49,1.00,RL
1040,-100.00,49,1.00,RL
1041,-100.00,49,1.00,RL
1042,-100.00,49,1.00,RL
1043,-100.00,49,1.00,RL
1044,-100.00,49,1.00,RL
1045,-100.00,49,1.00,RL
1046,-100.00,49,1.00,RL
1047,-100.00,49,1.00,RL
1048,-100.00,49,1.00,RL
1049,-100.00,49,1.00,RL
1050,-100.00,49,1.00,RL
1051,-100.00,49,1.00,RL
1052,-100.00,49,1.00,RL
1053,-100.00,49,1.00,RL
1054,-100.00,49,1.00,RL
1055,-100.00,49,1.00,RL
1056,-100.00,49,1.00,RL
1057,-100.00,49,1.00,RL
1058,-100.00,49,1.00,RL
1059,-100.00,49,1.00,RL
1060,-100.00,49,1.00,RL
1061,-100.00,49,1.00,RL
1062,-100.00,49,1.00,RL
1063,-100.00,49,1.00,RL
1064,-100.00,49,1.00,RL
1065,-100.00,49,1.00,RL
1066,-100.00,49,1.00,RL
1067,-100.00,49,1.00,RL
1068,-100.00,49,1.00,RL
1069,-100.00,49,1.00,RL
1070,-100.00,49,1.00,RL
1071,-100.00,49,1.00,RL
1072,-100.00,49,1.00,RL
1073,-100.00,49,1.00,RL
1074,-100.00,49,1.00,RL
1075,-100.00,49,1.00,RL
1076,-100.00,49,1.00,RL
1077,-100.00,49,1.00,RL
1078,-100.00,49,1.00,RL
1079,-100.00,49,1.00,RL
1080,-100.00,49,1.00,RL
1081,-100.00,49,1.00,RL
1082,-100.00,49,1.00,RL
1083,-100.00,49,1.00,RL
1084,-100.00,49,1.00,RL
1085,-100.00,49,1.00,RL
1086,-100.00,49,1.00,RL
1087,-100.00,49,1.00,RL
1088,-100.00,49,1.00,RL
1089,-100.00,49,1.00,RL
1090,-100.00,49,1.00,RL
1091,-100.00,49,1.00,RL
1092,-100.00,49,1.00,RL
1093,-100.00,49,1.00,RL
1094,-100.00,49,1.00,RL
1095,-100.00,49,1.00,RL
1096,-100.00,49,1.00,RL
1097,-100.00,49,1.00,RL
1098,-100.00,49,1.00,RL
1099,-100.00,49,1.00,RL
1100,-100.00,49,1.00,RL
1101,-100.00,49,1.00,RL
1102,-100.00,49,1.00,RL
1103,-100.00,49,1.00,RL
1104,-100.00,49,1.00,RL
1105,-100.00,49,1.00,RL
1106,-100.00,49,1.00,RL
1107,-100.00,49,1.00,RL
1108,-100.00,49,1.00,RL
1109,-100.00,49,1.00,RL
1110,-100.00,49,1.00,RL
1111,-100.00,49,1.00,RL
1112,-100.00,49,1.00,RL
1113,-100.00,49,1.00,RL
1114,-100.00,49,1.00,RL
1115,-100.00,49,1.00,RL
1116,-100.00,49,1.00,RL
1117,-100.00,49,1.00,RL
1118,-100.00,49,1.00,RL
1119,-100.00,49,1.00,RL
1120,-100.00,49,1.00,RL
1121,-100.00,49,1.00,RL
1122,-100.00,49,1.00,RL
1123,-100.00,49,1.00,RL
1124,-100.00,49,1.00,RL
1125,-100.00,49,1.00,RL
1126,-100.00,49,1.00,RL
1127,-100.00,49,1.00,RL
1128,-100.00,49,1.00,RL
1129,-100.00,49,1.00,RL
1130,-100.00,49,1.00,RL
1131,-100.00,49,1.00,RL
1132,-100.00,49,1.00,RL
1133,-100.00,49,1.00,RL
1134,-100.00,49,1.00,RL
1135,-100.00,49,1.00,RL
1136,-100.00,49,1.00,RL
1137,-100.00,49,1.00,RL
1138,-100.00,49,1.00,RL
1139,-100.00,49,1.00,RL
1140,-100.00,49,1.00,RL
1141,-100.00,49,1.00,RL
1142,-100.00,49,1.00,RL
1143,-100.00,49,1.00,RL
1144,-100.00,49,1.00,RL
1145,-100.00,49,1.00,RL
1146,-100.00,49,1.00,RL
1147,-100.00,49,1.00,RL
1148,-100.00,49,1.00,RL
1149,-100.00,49,1.00,RL
1150,-100.00,49,1.00,RL
1151,-100.00,49,1.00,RL
1152,-100.00,49,1.00,RL
1153,-100.00,49,1.00,RL
1154,-100.00,49,1.00,RL
1155,-100.00,49,1.00,RL
1156,-100.00,49,1.00,RL
1157,-100.00,49,1.00,RL
1158,-100.00,49,1.00,RL
1159,-100.00,49,1.00,RL
1160,-100.00,49,1.00,RL
1161,-100.00,49,1.00,RL
1162,-100.00,49,1.00,RL
1163,-100.00,49,1.00,RL
1164,-100.00,49,1.00,RL
1165,-100.00,49,1.00,RL
1166,-100.00,49,1.00,RL
1167,-100.00,49,1.00,RL
1168,-100.00,49,1.00,RL
1169,-100.00,49,1.00,RL
1170,-100.00,49,1.00,RL
1171,-100.00,49,1.00,RL
1172,-100.00,49,1.00,RL
1173,-100.00,49,1.00,RL
1174,-100.00,49,1.00,RL
1175,-100.00,49,1.00,RL
1176,-100.00,49,1.00,RL
1177,-100.00,49,1.00,RL
1178,-100.00,49,1.00,RL
1179,-100.00,49,1.00,RL
1180,-100.00,49,1.00,RL
1181,-100.00,49,1.00,RL
1182,-100.00,49,1.00,RL
1183,-100.00,49,1.00,RL
1184,-100.00,49,1.00,RL
1185,-100.00,49,1.00,RL
1186,-100.00,49,1.00,RL
1187,-100.00,49,1.00,RL
1188,-100.00,49,1.00,RL
1189,-100.00,49,1.00,RL
1190,-100.00,49,1.00,RL
1191,-100.00,49,1.00,RL
1192,-100.00,49,1.00,RL
1193,-100.00,49,1.00,RL
1194,-100.00,49,1.00,RL
1195,-100.00,49,1.00,RL
1196,-100.00,49,1.00,RL
1197,-100.00,49,1.00,RL
1198,-100.00,49,1.00,RL
1199,-100.00,49,1.00,RL
1200,-100.00,49,1.00,RL
1201,-100.00,49,1.00,RL
1202,-100.00,49,1.00,RL
1203,-100.00,49,1.00,RL
1204,-100.00,49,1.00,RL
1205,-100.00,49,1.00,RL
1206,-100.00,49,1.00,RL
1207,-100.00,49,1.00,RL
1208,-100.00,49,1.00,RL
1209,-100.00,49,1.00,RL
1210,-100.00,49,1.00,RL
1211,-100.00,49,1.00,RL
1212,-100.00,49,1.00,RL
1213,-100.00,49,1.00,RL
1214,-100.00,49,1.00,RL
1215,-100.00,49,1.00,RL
1216,-100.00,49,1.00,RL
1217,-100.00,49,1.00,RL
1218,-100.00,49,1.00,RL
1219,-100.00,49,1.00,RL
1220,-100.00,49,1.00,RL
1221,-100.00,49,1.00,RL
1222,-100.00,49,1.00,RL
1223,-100.00,49,1.00,RL
1224,-100.00,49,1.00,RL
1225,-100.00,49,1.00,RL
1226,-100.00,49,1.00,RL
1227,-100.00,49,1.00,RL
1228,-100.00,49,1.00,RL
1229,-100.00,49,1.00,RL
1230,-100.00,49,1.00,RL
1231,-100.00,49,1.00,RL
1232,-100.00,49,1.00,RL
1233,-100.00,49,1.00,RL
1234,-100.00,49,1.00,RL
1235,-100.00,49,1.00,RL
1236,-100.00,49,1.00,RL
1237,-100.00,49,1.00,RL
1238,-100.00,49,1.00,RL
1239,-100.00,49,1.00,RL
1240,-100.00,49,1.00,RL
1241,-100.00,49,1.00,RL
1242,-100.00,49,1.00,RL
1243,-100.00,49,1.00,RL
1244,-100.00,49,1.00,RL
1245,-100.00,49,1.00,RL
1246,-100.00,49,1.00,RL
1247,-100.00,49,1.00,RL
1248,-100.00,49,1.00,RL
1249,-100.00,49,1.00,RL
1250,-100.00,49,1.00,RL
1251,-100.00,49,1.00,RL
1252,-100.00,49,1.00,RL
1253,-100.00,49,1.00,RL
1254,-100.00,49,1.00,RL
1255,-100.00,49,1.00,RL
1256,-100.00,49,1.00,RL
1257,-100.00,49,1.00,RL
1258,-100.00,49,1.00,RL
1259,-100.00,49,1.00,RL
1260,-100.00,49,1.00,RL
1261,-100.00,49,1.00,RL
1262,-100.00,49,1.00,RL
1263,-100.00,49,1.00,RL
1264,-100.00,49,1.00,RL
1265,-100.00,49,1.00,RL
1266,-100.00,49,1.00,RL
1267,-100.00,49,1.00,RL
1268,-100.00,49,1.00,RL
1269,-100.00,49,1.00,RL
1270,-100.00,49,1.00,RL
1271,-100.00,49,1.00,RL
1272,-100.00,49,1.00,RL
1273,-100.00,49,1.00,RL
1274,-100.00,49,1.00,RL
1275,-100.00,49,1.00,RL
1276,-100.00,49,1.00,RL
1277,-100.00,49,1.00,RL
1278,-100.00,49,1.00,RL
1279,-100.00,49,1.00,RL
1280,-100.00,49,1.00,RL
1281,-100.00,49,1.00,RL
1282,-100.00,49,1.00,RL
1283,-100.00,49,1.00,RL
1284,-100.00,49,1.00,RL
1285,-100.00,49,1.00,RL
1286,-100.00,49,1.00,RL
1287,-100.00,49,1.00,RL
1288,-100.00,49,1.00,RL
1289,-100.00,49,1.00,RL
1290,-100.00,49,1.00,RL
1291,-100.00,49,1.00,RL
1292,-100.00,49,1.00,RL
1293,-100.00,49,1.00,RL
1294,-100.00,49,1.00,RL
1295,-100.00,49,1.00,RL
1296,-100.00,49,1.00,RL
1297,-100.00,49,1.00,RL
1298,-100.00,49,1.00,RL
1299,-100.00,49,1.00,RL
1300,-100.00,49,1.00,RL
1301,-100.00,49,1.00,RL
1302,-100.00,49,1.00,RL
1303,-100.00,49,1.00,RL
1304,-100.00,49,1.00,RL
1305,-100.00,49,1.00,RL
1306,-100.00,49,1.00,RL
1307,-100.00,49,1.00,RL
1308,-100.00,49,1.00,RL
1309,-100.00,49,1.00,RL
1310,-100.00,49,1.00,RL
1311,-100.00,49,1.00,RL
1312,-100.00,49,1.00,RL
1313,-100.00,49,1.00,RL
1314,-100.00,49,1.00,RL
1315,-100.00,49,1.00,RL
1316,-100.00,49,1.00,RL
1317,-100.00,49,1.00,RL
1318,-100.00,49,1.00,RL
1319,-100.00,49,1.00,RL
1320,-100.00,49,1.00,RL
1321,-100.00,49,1.00,RL
1322,-100.00,49,1.00,RL
1323,-100.00,49,1.00,RL
1324,-100.00,49,1.00,RL
1325,-100.00,49,1.00,RL
1326,-100.00,49,1.00,RL
1327,-100.00,49,1.00,RL
1328,-100.00,49,1.00,RL
1329,-100.00,49,1.00,RL
1330,-100.00,49,1.00,RL
1331,-100.00,49,1.00,RL
1332,-100.00,49,1.00,RL
1333,-100.00,49,1.00,RL
1334,-100.00,49,1.00,RL
1335,-100.00,49,1.00,RL
1336,-100.00,49,1.00,RL
1337,-100.00,49,1.00,RL
1338,-100.00,49,1.00,RL
1339,-100.00,49,1.00,RL
1340,-100.00,49,1.00,RL
1341,-100.00,49,1.00,RL
1342,-100.00,49,1.00,RL
1343,-100.00,49,1.00,RL
1344,-100.00,49,1.00,RL
1345,-100.00,49,1.00,RL
1346,-100.00,49,1.00,RL
1347,-100.00,49,1.00,RL
1348,-100.00,49,1.00,RL
1349,-100.00,49,1.00,RL
1350,-100.00,49,1.00,RL
1351,-100.00,49,1.00,RL
1352,-100.00,49,1.00,RL
1353,-100.00,49,1.00,RL
1354,-100.00,49,1.00,RL
1355,-100.00,49,1.00,RL
1356,-100.00,49,1.00,RL
1357,-100.00,49,1.00,RL
1358,-100.00,49,1.00,RL
1359,-100.00,49,1.00,RL
1360,-100.00,49,1.00,RL
1361,-100.00,49,1.00,RL
1362,-100.00,49,1.00,RL
1363,-100.00,49,1.00,RL
1364,-100.00,49,1.00,RL
1365,-100.00,49,1.00,RL
1366,-100.00,49,1.00,RL
1367,-100.00,49,1.00,RL
1368,-100.00,49,1.00,RL
1369,-100.00,49,1.00,RL
1370,-100.00,49,1.00,RL
1371,-100.00,49,1.00,RL
1372,-100.00,49,1.00,RL
1373,-100.00,49,1.00,RL
1374,-100.00,49,1.00,RL
1375,-100.00,49,1.00,RL
1376,-100.00,49,1.00,RL
1377,-100.00,49,1.00,RL
1378,-100.00,49,1.00,RL
1379,-100.00,49,1.00,RL
1380,-100.00,49,1.00,RL
1381,-100.00,49,1.00,RL
1382,-100.00,49,1.00,RL
1383,-100.00,49,1.00,RL
1384,-100.00,49,1.00,RL
1385,-100.00,49,1.00,RL
1386,-100.00,49,1.00,RL
1387,-100.00,49,1.00,RL
1388,-100.00,49,1.00,RL
1389,-100.00,49,1.00,RL
1390,-100.00,49,1.00,RL
1391,-100.00,49,1.00,RL
1392,-100.00,49,1.00,RL
1393,-100.00,49,1.00,RL
1394,-100.00,49,1.00,RL
1395,-100.00,49,1.00,RL
1396,-100.00,49,1.00,RL
1397,-100.00,49,1.00,RL
1398,-100.00,49,1.00,RL
1399,-100.00,49,1.00,RL
1400,-100.00,49,1.00,RL
1401,-100.00,49,1.00,RL
1402,-100.00,49,1.00,RL
1403,-100.00,49,1.00,RL
1404,-100.00,49,1.00,RL
1405,-100.00,49,1.00,RL
1406,-100.00,49,1.00,RL
1407,-100.00,49,1.00,RL
1408,-100.00,49,1.00,RL
1409,-100.00,49,1.00,RL
1410,-100.00,49,1.00,RL
1411,-100.00,49,1.00,RL
1412,-100.00,49,1.00,RL
1413,-100.00,49,1.00,RL
1414,-100.00,49,1.00,RL
1415,-100.00,49,1.00,RL
1416,-100.00,49,1.00,RL
1417,-100.00,49,1.00,RL
1418,-100.00,49,1.00,RL
1419,-100.00,49,1.00,RL
1420,-100.00,49,1.00,RL
1421,-100.00,49,1.00,RL
1422,-100.00,49,1.00,RL
1423,-100.00,49,1.00,RL
1424,-100.00,49,1.00,RL
1425,-100.00,49,1.00,RL
1426,-100.00,49,1.00,RL
1427,-100.00,49,1.00,RL
1428,-100.00,49,1.00,RL
1429,-100.00,49,1.00,RL
1430,-100.00,49,1.00,RL
1431,-100.00,49,1.00,RL
1432,-100.00,49,1.00,RL
1433,-100.00,49,1.00,RL
1434,-100.00,49,1.00,RL
1435,-100.00,49,1.00,RL
1436,-100.00,49,1.00,RL
1437,-100.00,49,1.00,RL
1438,-100.00,49,1.00,RL
1439,-100.00,49,1.00,RL
1440,-100.00,49,1.00,RL
1441,-100.00,49,1.00,RL
1442,-100.00,49,1.00,RL
1443,-100.00,49,1.00,RL
1444,-100.00,49,1.00,RL
1445,-100.00,49,1.00,RL
1446,-100.00,49,1.00,RL
1447,-100.00,49,1.00,RL
1448,-100.00,49,1.00,RL
1449,-100.00,49,1.00,RL
1450,-100.00,49,1.00,RL
1451,-100.00,49,1.00,RL
1452,-100.00,49,1.00,RL
1453,-100.00,49,1.00,RL
1454,-100.00,49,1.00,RL
1455,-100.00,49,1.00,RL
1456,-100.00,49,1.00,RL
1457,-100.00,49,1.00,RL
1458,-100.00,49,1.00,RL
1459,-100.00,49,1.00,RL
1460,-100.00,49,1.00,RL
1461,-100.00,49,1.00,RL
1462,-100.00,49,1.00,RL
1463,-100.00,49,1.00,RL
1464,-100.00,49,1.00,RL
1465,-100.00,49,1.00,RL
1466,-100.00,49,1.00,RL
1467,-100.00,49,1.00,RL
1468,-100.00,49,1.00,RL
1469,-100.00,49,1.00,RL
1470,-100.00,49,1.00,RL
1471,-100.00,49,1.00,RL
1472,-100.00,49,1.00,RL
1473,-100.00,49,1.00,RL
1474,-100.00,49,1.00,RL
1475,-100.00,49,1.00,RL
1476,-100.00,49,1.00,RL
1477,-100.00,49,1.00,RL
1478,-100.00,49,1.00,RL
1479,-100.00,49,1.00,RL
1480,-100.00,49,1.00,RL
1481,-100.00,49,1.00,RL
1482,-100.00,49,1.00,RL
1483,-100.00,49,1.00,RL
1484,-100.00,49,1.00,RL
1485,-100.00,49,1.00,RL
1486,-100.00,49,1.00,RL
1487,-100.00,49,1.00,RL
1488,-100.00,49,1.00,RL
1489,-100.00,49,1.00,RL
1490,-100.00,49,1.00,RL
1491,-100.00,49,1.00,RL
1492,-100.00,49,1.00,RL
1493,-100.00,49,1.00,RL
1494,-100.00,49,1.00,RL
1495,-100.00,49,1.00,RL
1496,-100.00,49,1.00,RL
1497,-100.00,49,1.00,RL
1498,-100.00,49,1.00,RL
1499,-100.00,49,1.00,RL
1500,-100.00,49,1.00,RL
1501,-100.00,49,1.00,RL
1502,-100.00,49,1.00,RL
1503,-100.00,49,1.00,RL
1504,-100.00,49,1.00,RL
1505,-100.00,49,1.00,RL
1506,-100.00,49,1.00,RL
1507,-100.00,49,1.00,RL
1508,-100.00,49,1.00,RL
1509,-100.00,49,1.00,RL
1510,-100.00,49,1.00,RL
1511,-100.00,49,1.00,RL
1512,-100.00,49,1.00,RL
1513,-100.00,49,1.00,RL
1514,-100.00,49,1.00,RL
1515,-100.00,49,1.00,RL
1516,-100.00,49,1.00,RL
1517,-100.00,49,1.00,RL
1518,-100.00,49,1.00,RL
1519,-100.00,49,1.00,RL
1520,-100.00,49,1.00,RL
1521,-100.00,49,1.00,RL
1522,-100.00,49,1.00,RL
1523,-100.00,49,1.00,RL
1524,-100.00,49,1.00,RL
1525,-100.00,49,1.00,RL
1526,-100.00,49,1.00,RL
1527,-100.00,49,1.00,RL
1528,-100.00,49,1.00,RL
1529,-100.00,49,1.00,RL
1530,-100.00,49,1.00,RL
1531,-100.00,49,1.00,RL
1532,-100.00,49,1.00,RL
1533,-100.00,49,1.00,RL
1534,-100.00,49,1.00,RL
1535,-100.00,49,1.00,RL
1536,-100.00,49,1.00,RL
1537,-100.00,49,1.00,RL
1538,-100.00,49,1.00,RL
1539,-100.00,49,1.00,RL
1540,-100.00,49,1.00,RL
1541,-100.00,49,1.00,RL
1542,-100.00,49,1.00,RL
1543,-100.00,49,1.00,RL
1544,-100.00,49,1.00,RL
1545,-100.00,49,1.00,RL
1546,-100.00,49,1.00,RL
1547,-100.00,49,1.00,RL
1548,-100.00,49,1.00,RL
1549,-100.00,49,1.00,RL
1550,-100.00,49,1.00,RL
1551,-100.00,49,1.00,RL
1552,-100.00,49,1.00,RL
1553,-100.00,49,1.00,RL
1554,-100.00,49,1.00,RL
1555,-100.00,49,1.00,RL
1556,-100.00,49,1.00,RL
1557,-100.00,49,1.00,RL
1558,-100.00,49,1.00,RL
1559,-100.00,49,1.00,RL
1560,-100.00,49,1.00,RL
1561,-100.00,49,1.00,RL
1562,-100.00,49,1.00,RL
1563,-100.00,49,1.00,RL
1564,-100.00,49,1.00,RL
1565,-100.00,49,1.00,RL
1566,-100.00,49,1.00,RL
1567,-100.00,49,1.00,RL
1568,-100.00,49,1.00,RL
1569,-100.00,49,1.00,RL
1570,-100.00,49,1.00,RL
1571,-100.00,49,1.00,RL
1572,-100.00,49,1.00,RL
1573,-100.00,49,1.00,RL
1574,-100.00,49,1.00,RL
1575,-100.00,49,1.00,RL
1576,-100.00,49,1.00,RL
1577,-100.00,49,1.00,RL
1578,-100.00,49,1.00,RL
1579,-100.00,49,1.00,RL
1580,-100.00,49,1.00,RL
1581,-100.00,49,1.00,RL
1582,-100.00,49,1.00,RL
1583,-100.00,49,1.00,RL
1584,-100.00,49,1.00,RL
1585,-100.00,49,1.00,RL
1586,-100.00,49,1.00,RL
1587,-100.00,49,1.00,RL
1588,-100.00,49,1.00,RL
1589,-100.00,49,1.00,RL
1590,-100.00,49,1.00,RL
1591,-100.00,49,1.00,RL
1592,-100.00,49,1.00,RL
1593,-100.00,49,1.00,RL
1594,-100.00,49,1.00,RL
1595,-100.00,49,1.00,RL
1596,-100.00,49,1.00,RL
1597,-100.00,49,1.00,RL
1598,-100.00,49,1.00,RL
1599,-100.00,49,1.00,RL
1600,-100.00,49,1.00,RL
1601,-100.00,49,1.00,RL
1602,-100.00,49,1.00,RL
1603,-100.00,49,1.00,RL
1604,-100.00,49,1.00,RL
1605,-100.00,49,1.00,RL
1606,-100.00,49,1.00,RL
1607,-100.00,49,1.00,RL
1608,-100.00,49,1.00,RL
1609,-100.00,49,1.00,RL
1610,-100.00,49,1.00,RL
1611,-100.00,49,1.00,RL
1612,-100.00,49,1.00,RL
1613,-100.00,49,1.00,RL
1614,-100.00,49,1.00,RL
1615,-100.00,49,1.00,RL
1616,-100.00,49,1.00,RL
1617,-100.00,49,1.00,RL
1618,-100.00,49,1.00,RL
1619,-100.00,49,1.00,RL
1620,-100.00,49,1.00,RL
1621,-100.00,49,1.00,RL
1622,-100.00,49,1.00,RL
1623,-100.00,49,1.00,RL
1624,-100.00,49,1.00,RL
1625,-100.00,49,1.00,RL
1626,-100.00,49,1.00,RL
1627,-100.00,49,1.00,RL
1628,-100.00,49,1.00,RL
1629,-100.00,49,1.00,RL
1630,-100.00,49,1.00,RL
1631,-100.00,49,1.00,RL
1632,-100.00,49,1.00,RL
1633,-100.00,49,1.00,RL
1634,-100.00,49,1.00,RL
1635,-100.00,49,1.00,RL
1636,-100.00,49,1.00,RL
1637,-100.00,49,1.00,RL
1638,-100.00,49,1.00,RL
1639,-100.00,49,1.00,RL
1640,-100.00,49,1.00,RL
1641,-100.00,49,1.00,RL
1642,-100.00,49,1.00,RL
1643,-100.00,49,1.00,RL
1644,-100.00,49,1.00,RL
1645,-100.00,49,1.00,RL
1646,-100.00,49,1.00,RL
1647,-100.00,49,1.00,RL
1648,-100.00,49,1.00,RL
1649,-100.00,49,1.00,RL
1650,-100.00,49,1.00,RL
1651,-100.00,49,1.00,RL
1652,-100.00,49,1.00,RL
1653,-100.00,49,1.00,RL
1654,-100.00,49,1.00,RL
1655,-100.00,49,1.00,RL
1656,-100.00,49,1.00,RL
1657,-100.00,49,1.00,RL
1658,-100.00,49,1.00,RL
1659,-100.00,49,1.00,RL
1660,-100.00,49,1.00,RL
1661,-100.00,49,1.00,RL
1662,-100.00,49,1.00,RL
1663,-100.00,49,1.00,RL
1664,-100.00,49,1.00,RL
1665,-100.00,49,1.00,RL
1666,-100.00,49,1.00,RL
1667,-100.00,49,1.00,RL
1668,-100.00,49,1.00,RL
1669,-100.00,49,1.00,RL
1670,-100.00,49,1.00,RL
1671,-100.00,49,1.00,RL
1672,-100.00,49,1.00,RL
1673,-100.00,49,1.00,RL
1674,-100.00,49,1.00,RL
1675,-100.00,49,1.00,RL
1676,-100.00,49,1.00,RL
1677,-100.00,49,1.00,RL
1678,-100.00,49,1.00,RL
1679,-100.00,49,1.00,RL
1680,-100.00,49,1.00,RL
1681,-100.00,49,1.00,RL
1682,-100.00,49,1.00,RL
1683,-100.00,49,1.00,RL
1684,-100.00,49,1.00,RL
1685,-100.00,49,1.00,RL
1686,-100.00,49,1.00,RL
1687,-100.00,49,1.00,RL
1688,-100.00,49,1.00,RL
1689,-100.00,49,1.00,RL
1690,-100.00,49,1.00,RL
1691,-100.00,49,1.00,RL
1692,-100.00,49,1.00,RL
1693,-100.00,49,1.00,RL
1694,-100.00,49,1.00,RL
1695,-100.00,49,1.00,RL
